Product_ID,Category,Product_Name,Rating,Total_Ratings,Total_Reviews,Price,Discount,Product_URL,Rating_Numeric,Discount_Numeric,Product_Name_Clean,Product_Name_Processed,Product_Brand,Sentiment,Sentiment_Binary,Name_Length,Name_Word_Count,Rating_Category,Popularity_Score,Price_Category
25,Laptop,"ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60938WS Thin and Light Laptop  (14 inch, Misty Grey, 1.4 Kg, With MS Office)",4.3★,3388,299,38990,48% off,https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-p1403cva-s60938ws-thin-light-laptop/p/itm0af4b81838b5b?pid=COMH8Z2QAWCCUCSP&marketplace=FLIPKART,4.3,48,asus expertbook p intel core i th gen u gb gb ssd windows home p cva s ws thin and light laptop inch misty grey kg with ms office,asus expertbook p intel core th gen u gb gb ssd window home p cva w thin light laptop inch misty grey kg m office,ASUS,Positive,1,129,29,Excellent,34.95164773791032,Luxury
26,Mobile,"POCO C71 (Cool Blue, 128 GB)  (6 GB RAM)",4.1★,23857,1146,6799,32% off,https://www.flipkart.com/poco-c71-cool-blue-128-gb/p/itmfb10bdbf02c6e?pid=MOBHAFVJURDB9QYR&lid=LSTMOBHAFVJURDB9QYRYNBHTJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHAFVJURDB9QYR.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.1,32,poco c cool blue gb gb ram,poco c cool blue gb gb ram,POCO,Positive,1,26,7,Excellent,41.32748696635175,Mid-Range
27,Mobile,Rastic SM Guru Music 2 Mobile Phone  (White),3.7★,0,0,900,54% off,https://www.flipkart.com/rastic-sm-guru-music-2-mobile-phone/p/itm3686cf469f3b7?pid=MOBHHJUKKBVBB8BV&lid=LSTMOBHHJUKKBVBB8BVTMSELS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_TrendingId_tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHHJUKKBVBB8BV.SEARCH&ppt=sp&ppn=sp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,3.7,54,rastic sm guru music mobile phone white,rastic sm guru music mobile phone white,Rastic,Neutral,1,39,7,Good,0.0,Budget
28,Mobile,"POCO C71 (Desert Gold, 64 GB)  (4 GB RAM)",3.8★,46431,2129,6199,31% off,https://www.flipkart.com/poco-c71-desert-gold-64-gb/p/itme3dc58af6a04b?pid=MOBHAFVJZ5CHWMH8&lid=LSTMOBHAFVJZ5CHWMH8MZ5M5D&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHAFVJZ5CHWMH8.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,3.8,31,poco c desert gold gb gb ram,poco c desert gold gb gb ram,POCO,Neutral,1,28,7,Good,40.83382779159887,Mid-Range
29,Mobile,"MOTOROLA Edge 60 Pro (Pantone Shadow, 256 GB)  (12 GB RAM)",4.3★,11819,999,31999,21% off,https://www.flipkart.com/motorola-edge-60-pro-pantone-shadow-256-gb/p/itme4f8c6dd0e2db?pid=MOBH9C9JBE7X4H8H&lid=LSTMOBH9C9JBE7X4H8HWHFJKC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH9C9JBE7X4H8H.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.3,21,motorola edge pro pantone shadow gb gb ram,motorola edge pro pantone shadow gb gb ram,MOTOROLA,Positive,1,42,8,Excellent,40.32345765112838,Luxury
30,Mobile,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)  (6 GB RAM)",4.3★,14221,579,13499,32% off,https://www.flipkart.com/redmi-note-14-se-5g-crimson-art-128-gb/p/itm10fbd7f3a50f1?pid=MOBHE48SXCFFFTTT&lid=LSTMOBHE48SXCFFFTTTDUVPWS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHE48SXCFFFTTT.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.3,32,redmi note se g crimson art gb gb ram,redmi note se g crimson art gb gb ram,REDMI,Positive,1,37,9,Excellent,41.11894496390689,Premium
31,Mobile,"REDMI Note 14 SE 5G (Titan Black, 128 GB)  (6 GB RAM)",4.3★,14221,579,13499,32% off,https://www.flipkart.com/redmi-note-14-se-5g-titan-black-128-gb/p/itmbbe0bfdee707d?pid=MOBHE48SMK9RUZHQ&lid=LSTMOBHE48SMK9RUZHQEJUO1P&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHE48SMK9RUZHQ.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.3,32,redmi note se g titan black gb gb ram,redmi note se g titan black gb gb ram,REDMI,Positive,1,37,9,Excellent,41.11894496390689,Premium
32,Mobile,"Moto g67 power 5G (Pantone Parachute, 128 GB)  (8 GB RAM)",4.5★,92,3,15999,15% off,https://www.flipkart.com/moto-g67-power-5g-pantone-parachute-128-gb/p/itm2fcd7ff295537?pid=MOBHFSCEBA7G3HXN&lid=LSTMOBHFSCEBA7G3HXNM6IXLV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHFSCEBA7G3HXN.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.5,15,moto g power g pantone parachute gb gb ram,moto g power g pantone parachute gb gb ram,Moto,Positive,1,42,9,Excellent,20.396697719189653,Premium
33,Mobile,"POCO C71 (Power Black, 128 GB)  (6 GB RAM)",4.1★,23857,1146,6799,32% off,https://www.flipkart.com/poco-c71-power-black-128-gb/p/itm8096ee52d7013?pid=MOBHAFVJJM8BWNKC&lid=LSTMOBHAFVJJM8BWNKCJY0MRA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHAFVJJM8BWNKC.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.1,32,poco c power black gb gb ram,poco c power black gb gb ram,POCO,Positive,1,28,7,Excellent,41.32748696635175,Mid-Range
34,Mobile,"Moto g06 power (Tapestry, 64 GB)  (4 GB RAM)",4.2★,1121,92,7199,28% off,https://www.flipkart.com/moto-g06-power-tapestry-64-gb/p/itmf3d81a7e9b32d?pid=MOBHFSCEW8DQVKDZ&lid=LSTMOBHFSCEW8DQVKDZ2CWXCB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHFSCEW8DQVKDZ.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.2,28,moto g power tapestry gb gb ram,moto g power tapestry gb gb ram,Moto,Positive,1,31,7,Excellent,29.496045961547097,Mid-Range
35,Mobile,"POCO M7 5G (Mint Green, 128 GB)  (8 GB RAM)",4.2★,12130,599,9999,28% off,https://www.flipkart.com/poco-m7-5g-mint-green-128-gb/p/itm5a4e9a881d94a?pid=MOBH9HFJGB3JSYEF&lid=LSTMOBH9HFJGB3JSYEF2YLMA0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH9HFJGB3JSYEF.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.2,28,poco m g mint green gb gb ram,poco g mint green gb gb ram,POCO,Positive,1,29,8,Excellent,39.494781642837864,Mid-Range
36,Mobile,"POCO M7 Pro 5G (Lavender Frost, 128 GB)  (6 GB RAM)",4.3★,29275,2198,11999,36% off,https://www.flipkart.com/poco-m7-pro-5g-lavender-frost-128-gb/p/itmf76d7942d780f?pid=MOBH7443JBKHRPGW&lid=LSTMOBH7443JBKHRPGWOC2RGL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH7443JBKHRPGW.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.3,36,poco m pro g lavender frost gb gb ram,poco pro g lavender frost gb gb ram,POCO,Positive,1,37,9,Excellent,44.2234503909008,Premium
37,Mobile,"POCO C75 5G (Enchanted Green, 64 GB)  (4 GB RAM)",4.2★,129220,5807,7499,31% off,https://www.flipkart.com/poco-c75-5g-enchanted-green-64-gb/p/itmf8fdd88f80fcc?pid=MOBH7443VEGWXG4G&lid=LSTMOBH7443VEGWXG4GOW118G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH7443VEGWXG4G.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.2,31,poco c g enchanted green gb gb ram,poco c g enchanted green gb gb ram,POCO,Positive,1,34,8,Excellent,49.430973462453856,Mid-Range
38,Mobile,"Moto g06 power (Pantone Tendril, 64 GB)  (4 GB RAM)",4.2★,1121,92,7199,28% off,https://www.flipkart.com/moto-g06-power-pantone-tendril-64-gb/p/itm6328c9afec960?pid=MOBHFSCEDQXXDXUQ&lid=LSTMOBHFSCEDQXXDXUQ5OORZ3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHFSCEDQXXDXUQ.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.2,28,moto g power pantone tendril gb gb ram,moto g power pantone tendril gb gb ram,Moto,Positive,1,38,8,Excellent,29.496045961547097,Mid-Range
39,Mobile,"POCO C71 (Desert Gold, 128 GB)  (6 GB RAM)",4.1★,23857,1146,6799,32% off,https://www.flipkart.com/poco-c71-desert-gold-128-gb/p/itm2a2ad903f91f4?pid=MOBHAFVJ8WXHR5FT&lid=LSTMOBHAFVJ8WXHR5FTKIOCQ2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHAFVJ8WXHR5FT.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.1,32,poco c desert gold gb gb ram,poco c desert gold gb gb ram,POCO,Positive,1,28,7,Excellent,41.32748696635175,Mid-Range
40,Mobile,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 256 GB)  (8 GB RAM)",4.3★,16860,736,13499,20% off,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-titanium-gold-256-gb/p/itm9886d6e522c4b?pid=MOBHDY9FNTHSYQCV&lid=LSTMOBHDY9FNTHSYQCVKD0GFP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHDY9FNTHSYQCV.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.3,20,vivo t lite g charger in the box titanium gold gb gb ram,vivo lite g charger box titanium gold gb gb ram,vivo,Positive,1,56,13,Excellent,41.85086172964532,Premium
41,Mobile,"Moto g67 power 5G (Pantone Curacao Blue, 128 GB)  (8 GB RAM)",4.5★,92,3,15999,15% off,https://www.flipkart.com/moto-g67-power-5g-pantone-curacao-blue-128-gb/p/itm1ea2fa88182ec?pid=MOBHFSCEJHCXGYXV&lid=LSTMOBHFSCEJHCXGYXVPQ3MCM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHFSCEJHCXGYXV.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.5,15,moto g power g pantone curacao blue gb gb ram,moto g power g pantone curacao blue gb gb ram,Moto,Positive,1,45,10,Excellent,20.396697719189653,Premium
42,Mobile,"realme P4 5G (Engine Blue, 128 GB)  (6 GB RAM)",4.4★,14450,924,16999,19% off,https://www.flipkart.com/realme-p4-5g-engine-blue-128-gb/p/itmf836e6de035a5?pid=MOBHERXFZSPWPSQN&lid=LSTMOBHERXFZSPWPSQNLLYBYL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHERXFZSPWPSQN.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.4,19,realme p g engine blue gb gb ram,realme p g engine blue gb gb ram,realme,Positive,1,32,8,Excellent,42.14548313931266,Premium
43,Mobile,"Moto g67 power 5G (Pantone Cilantro, 128 GB)  (8 GB RAM)",4.5★,92,3,15999,15% off,https://www.flipkart.com/moto-g67-power-5g-pantone-cilantro-128-gb/p/itma6f5b15eedd8c?pid=MOBHFSCEWFXTERWP&lid=LSTMOBHFSCEWFXTERWPZ44O8K&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHFSCEWFXTERWP.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.5,15,moto g power g pantone cilantro gb gb ram,moto g power g pantone cilantro gb gb ram,Moto,Positive,1,41,9,Excellent,20.396697719189653,Premium
44,Mobile,"realme C71 (Sea Blue, 128 GB)  (6 GB RAM)",4.2★,5916,224,8699,20% off,https://www.flipkart.com/realme-c71-sea-blue-128-gb/p/itm920c5c8761871?pid=MOBHDFVJGDDJ2MAX&lid=LSTMOBHDFVJGDDJ2MAXZWOIKA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHDFVJGDDJ2MAX.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.2,20,realme c sea blue gb gb ram,realme c sea blue gb gb ram,realme,Positive,1,27,7,Excellent,36.47945633924211,Mid-Range
45,Mobile,"POCO M7 5G (Mint Green, 128 GB)  (6 GB RAM)",4.1★,58019,2740,8999,30% off,https://www.flipkart.com/poco-m7-5g-mint-green-128-gb/p/itm55887907a1c02?pid=MOBH9HFJFR4FYHNJ&lid=LSTMOBH9HFJFR4FYHNJVOMMEX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH9HFJFR4FYHNJ.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.1,30,poco m g mint green gb gb ram,poco g mint green gb gb ram,POCO,Positive,1,29,8,Excellent,44.97102653646912,Mid-Range
46,Mobile,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)  (4 GB RAM)",4.4★,18393,1438,11999,25% off,https://www.flipkart.com/oppo-k13x-5g-6000mah-45w-supervooc-charger-ai-sunset-peach-128-gb/p/itm62b2e62fbb43e?pid=MOBHDY9PFEUDUVBH&lid=LSTMOBHDY9PFEUDUVBH9J1IMA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHDY9PFEUDUVBH.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.4,25,oppo k x g mah and w supervooc charger ai sunset peach gb gb ram,oppo k x g mah w supervooc charger ai sunset peach gb gb ram,OPPO,Positive,1,64,15,Excellent,43.20703113523563,Premium
47,Mobile,"REDMI Note 14 SE 5G (Mystique White, 128 GB)  (6 GB RAM)",4.3★,14221,579,13499,32% off,https://www.flipkart.com/redmi-note-14-se-5g-mystique-white-128-gb/p/itm3ac3f82a0d665?pid=MOBHE48SHGAUHGTC&lid=LSTMOBHE48SHGAUHGTCENTOS8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHE48SHGAUHGTC.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.3,32,redmi note se g mystique white gb gb ram,redmi note se g mystique white gb gb ram,REDMI,Positive,1,40,9,Excellent,41.11894496390689,Premium
48,Mobile,"POCO M7 Pro 5G (Lavender Frost, 256 GB)  (8 GB RAM)",4.2★,11393,974,13999,33% off,https://www.flipkart.com/poco-m7-pro-5g-lavender-frost-256-gb/p/itm34f1d15898b6d?pid=MOBH7443JPJHJH5A&lid=LSTMOBH7443JPJHJH5A1W5UOX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH7443JPJHJH5A.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.2,33,poco m pro g lavender frost gb gb ram,poco pro g lavender frost gb gb ram,POCO,Positive,1,37,9,Excellent,39.23153715616943,Premium
49,Mobile,"realme Narzo 80 Lite 5G (Crystal Purple, 128 GB)  (6 GB RAM)",4.3★,3236,129,10751,28% off,https://www.flipkart.com/realme-narzo-80-lite-5g-crystal-purple-128-gb/p/itm47ab7fdec3924?pid=MOBHDEYWSGWXMGDK&lid=LSTMOBHDEYWSGWXMGDK0RZR6I&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHDEYWSGWXMGDK.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429,4.3,28,realme narzo lite g crystal purple gb gb ram,realme narzo lite g crystal purple gb gb ram,realme,Positive,1,44,9,Excellent,34.754329691882845,Mid-Range
50,Mobile,"POCO M7 Pro 5G (Lavender Frost, 256 GB)  (8 GB RAM)",4.2★,11393,974,13999,33% off,https://www.flipkart.com/poco-m7-pro-5g-lavender-frost-256-gb/p/itm34f1d15898b6d?pid=MOBH7443JPJHJH5A&marketplace=FLIPKART,4.2,33,poco m pro g lavender frost gb gb ram,poco pro g lavender frost gb gb ram,POCO,Positive,1,37,9,Excellent,39.23153715616943,Premium
51,Tablet,REDMI  Pad SE 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Lavender Purple),4.4★,15761,993,12999,35% off,https://www.flipkart.com/redmi-pad-se-8-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-lavender-purple/p/itma5509f73ddb92?pid=TABHYYS9NRJGRYWF&lid=LSTTABHYYS9NRJGRYWFZ9EWXP&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_1&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHYYS9NRJGRYWF.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd,4.4,35,redmi pad se gb ram gb rom inch with wi fi only tablet lavender purple,redmi pad se gb ram gb rom inch wi fi tablet lavender purple,REDMI,Positive,1,70,15,Excellent,42.52757193921982,Premium
52,Tablet,MOTOROLA Pad 60 Neo 8 GB RAM 128 GB ROM 11 inch with Wi-Fi+5G Tablet (PANTONE Bronze Green),4.5★,7427,637,18999,32% off,https://www.flipkart.com/motorola-pad-60-neo-8-gb-ram-128-rom-11-inch-wi-fi-5g-tablet-pantone-bronze-green/p/itm4aa28823b0e61?pid=TABHETUGU6T947RJ&lid=LSTTABHETUGU6T947RJPZNUAV&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_2&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHETUGU6T947RJ.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd,4.5,32,motorola pad neo gb ram gb rom inch with wi fi g tablet pantone bronze green,motorola pad neo gb ram gb rom inch wi fi g tablet pantone bronze green,MOTOROLA,Positive,1,76,16,Excellent,40.108553651126684,Premium
53,Tablet,REDMI  Pad Pro 5G 8 GB RAM 128 GB ROM 12.1 inch with Wi-Fi+5G Tablet (Graphite Grey),4.4★,6726,432,22999,14% off,https://www.flipkart.com/redmi-pad-pro-5g-8-gb-ram-128-rom-12-1-inch-wi-fi-5g-tablet-graphite-grey/p/itm96c3c63b39052?pid=TABH32JHGNVFKTDA&lid=LSTTABH32JHGNVFKTDAEBHAQF&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_3&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABH32JHGNVFKTDA.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd,4.4,14,redmi pad pro g gb ram gb rom inch with wi fi g tablet graphite grey,redmi pad pro g gb ram gb rom inch wi fi g tablet graphite grey,REDMI,Positive,1,68,16,Excellent,38.78109205531267,Luxury
54,Tablet,REDMI  Pad SE 4 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Mint Green),4.4★,15761,993,11999,20% off,https://www.flipkart.com/redmi-pad-se-4-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-mint-green/p/itma5509f73ddb92?pid=TABHYYS9FYTCDFXZ&lid=LSTTABHYYS9FYTCDFXZNGZC7R&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_4&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHYYS9FYTCDFXZ.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd,4.4,20,redmi pad se gb ram gb rom inch with wi fi only tablet mint green,redmi pad se gb ram gb rom inch wi fi tablet mint green,REDMI,Positive,1,65,15,Excellent,42.52757193921982,Premium
55,Tablet,REDMI  Pad SE 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Graphite Gray),4.4★,15761,993,12999,35% off,https://www.flipkart.com/redmi-pad-se-8-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-graphite-gray/p/itma5509f73ddb92?pid=TABHYYS9AZZW97ZU&lid=LSTTABHYYS9AZZW97ZUYRZ8LB&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_5&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHYYS9AZZW97ZU.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd,4.4,35,redmi pad se gb ram gb rom inch with wi fi only tablet graphite gray,redmi pad se gb ram gb rom inch wi fi tablet graphite gray,REDMI,Positive,1,68,15,Excellent,42.52757193921982,Premium
56,Tablet,realme Pad 2 6 GB RAM 128 GB ROM 11.5 inch with 4G Tablet (Inspiration Green),4.4★,35762,2773,14799,48% off,https://www.flipkart.com/realme-pad-2-6-gb-ram-128-rom-11-5-inch-4g-tablet-inspiration-green/p/itmcf4c6380eafa4?pid=TABGRGWKRZS9REGC&lid=LSTTABGRGWKRZS9REGCWPLFCC&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_6&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABGRGWKRZS9REGC.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd,4.4,48,realme pad gb ram gb rom inch with g tablet inspiration green,realme pad gb ram gb rom inch g tablet inspiration green,realme,Positive,1,61,12,Excellent,46.1325441208989,Premium
57,Tablet,OnePlus Pad Lite 6 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Aero Blue),4.4★,2375,117,15999,20% off,https://www.flipkart.com/oneplus-pad-lite-6-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-aero-blue/p/itm5b2d512cb261f?pid=TABHE7YR2Y7XJHFA&lid=LSTTABHE7YR2Y7XJHFAUZXAAE&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_7&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHE7YR2Y7XJHFA.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd,4.4,20,oneplus pad lite gb ram gb rom inch with wi fi only tablet aero blue,oneplus pad lite gb ram gb rom inch wi fi tablet aero blue,OnePlus,Positive,1,68,15,Excellent,34.201964194123164,Premium
58,Tablet,Infinix XPAD LTE 4 GB RAM 128 GB ROM 11.0 inch with 4G Tablet (Frost Blue),4.4★,2555,273,11999,40% off,https://www.flipkart.com/infinix-xpad-lte-4-gb-ram-128-rom-11-0-inch-4g-tablet-frost-blue/p/itm5835f0015de39?pid=TABH4FPGDGEVMEAH&lid=LSTTABH4FPGDGEVMEAHBGIW3J&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_8&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABH4FPGDGEVMEAH.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd,4.4,40,infinix xpad lte gb ram gb rom inch with g tablet frost blue,infinix xpad lte gb ram gb rom inch g tablet frost blue,Infinix,Positive,1,60,13,Excellent,34.52327478818867,Premium
